Experiment,Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data,Weight
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,581.69,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,688.957,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,497.982,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,518.525,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,672.93,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,590.619,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,716.817,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,502.635,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,522.872,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,675.736,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,607.178,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,764.473,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,514.64,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,531.939,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,681.263,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,621.291,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,799.496,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,528.916,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,541.296,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,686.542,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,633.671,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,826.811,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,543.662,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,550.847,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,691.55,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,627.657,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,813.867,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,536.299,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,546.066,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,689.079,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,639.387,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,838.639,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,550.931,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,555.614,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,693.956,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,599.284,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,742.672,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,508.289,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,527.369,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,678.524,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,614.509,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,783.288,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,521.642,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,536.579,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,683.938,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2,651.126,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2,570.16,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2,828.143,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2,658.802,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,554.22,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2,492.41,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2,583.971,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2,510.863,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2,701.4,1
pre,WaterCycle,TotalSoilMoistureContent,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2,667.608,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,1.35804,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,0.87145,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,2.68178,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,1.7189,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,1.43281,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,0.700689,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2 d-1,0.98078,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2 d-1,0.560604,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2 d-1,0.627173,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2 d-1,0.57686,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,1.35804,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,0.973277,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,2.68178,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,1.98646,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,1.43281,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,0.820415,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2 d-1,0.98078,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2 d-1,0.610852,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2 d-1,0.627173,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2 d-1,0.591105,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,1.35804,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,1.05781,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,2.68178,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,2.19975,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,1.43281,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,0.925798,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2 d-1,0.98078,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2 d-1,0.657956,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2 d-1,0.627173,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2 d-1,0.6047,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,1.35804,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,1.17624,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,2.68178,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,2.46179,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,1.43281,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,1.08933,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,kg m-2 d-1,0.98078,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,temperate,scalar,kg m-2 d-1,0.740943,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,kg m-2 d-1,0.627173,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,boreal,scalar,kg m-2 d-1,0.628865,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,1.35804,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,global,scalar,kg m-2 d-1,1.25559,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,2.68178,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,tropics,scalar,kg m-2 d-1,2.60835,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,1.43281,1
pre,WaterCycle,Evapotranspiration,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,subtropics,scalar,kg m-2 d-1,1.20993,1
